#multi:
,mass A,,mass B,,mass C,,mass D,,mass E,,mass F,,
t,x,y,x,y,x,y,x,y,x,y,x,y,
8.008000E-1,,,,,,,,,,,8.201116E2,-1.379980E2
8.341667E-1,,,,,,,,,,,8.204907E2,-1.382839E2
8.675333E-1,,,,,,,,,,,8.208001E2,-1.381253E2
9.009000E-1,,,,,,,,,,,8.213037E2,-1.384032E2
9.342667E-1,,,,,,,,,,,8.209247E2,-1.385424E2
9.676333E-1,,,,,,,,,,,8.211992E2,-1.389389E2
2.335667E0,6.585860E2,1.309807E1,3.673506E2,-4.601882E0,,,3.033310E1,-2.085441E1,,,8.213692E2,-1.391479E2
2.369033E0,6.607273E2,1.340412E1,3.767718E2,-4.780459E0,,,3.041395E1,-2.073464E1,,,8.215019E2,-1.392051E2
2.402400E0,6.618376E2,1.259275E1,3.678357E2,-3.604818E0,,,3.066135E1,-2.072393E1,,,8.217727E2,-1.388785E2
2.435767E0,6.634519E2,1.292307E1,3.679256E2,-4.092263E0,,,3.083885E1,-2.076354E1,,,8.218706E2,-1.389227E2
2.469133E0,6.647913E2,1.257453E1,3.681590E2,-4.302025E0,,,3.107169E1,-2.078410E1,,,8.222243E2,-1.390936E2
2.502500E0,6.656379E2,1.205062E1,3.683622E2,-4.647254E0,,,3.133225E1,-2.084522E1,,,8.224175E2,-1.391795E2
2.535867E0,6.678661E2,1.238318E1,3.779159E2,-4.875146E0,,,3.154052E1,-2.078273E1,,,8.226309E2,-1.388202E2
2.569233E0,6.696489E2,1.252560E1,3.689126E2,-4.041130E0,,,3.191886E1,-2.082050E1,,,8.229958E2,-1.389815E2
2.602600E0,6.727157E2,1.249824E1,3.691205E2,-4.496455E0,,,3.211468E1,-2.084130E1,,,8.232791E2,-1.391171E2
2.635967E0,6.787539E2,1.265506E1,3.690236E2,-4.286207E0,,,3.205777E1,-2.083509E1,,,8.231699E2,-1.390508E2
2.669333E0,6.845845E2,1.359401E1,3.689238E2,-4.198043E0,,,3.182484E1,-2.070307E1,,,8.230263E2,-1.389862E2
2.702700E0,6.887304E2,1.456364E1,3.777504E2,-4.563395E0,,,3.140342E1,-2.067406E1,,,8.225852E2,-1.392204E2
2.736067E0,6.908678E2,1.459524E1,3.682141E2,-4.187200E0,,,3.099507E1,-2.074778E1,,,8.219904E2,-1.389891E2
2.769433E0,6.987344E2,1.788327E1,3.671684E2,-4.287502E0,,,2.992105E1,-2.074896E1,,,8.212993E2,-1.391802E2
2.802800E0,7.026557E2,2.018844E1,3.661393E2,-4.301881E0,,,2.914869E1,-2.078977E1,,,8.205374E2,-1.392659E2
2.836167E0,7.025996E2,2.076136E1,3.748894E2,-4.570041E0,,,2.842668E1,-2.070817E1,,,8.200467E2,-1.390182E2
2.869533E0,6.977897E2,1.838495E1,3.651582E2,-4.186707E0,,,2.795431E1,-2.075791E1,,,8.194608E2,-1.392168E2
2.902900E0,6.876535E2,1.465721E1,3.738903E2,-4.535474E0,,,2.771163E1,-2.072277E1,,,8.193849E2,-1.391870E2
2.936267E0,,,3.739023E2,-4.472792E0,,,2.774452E1,-2.071252E1,,,8.191531E2,-1.391007E2
2.969633E0,,,3.740230E2,-4.663106E0,,,2.776594E1,-2.073543E1,,,8.193611E2,-1.391719E2
3.003000E0,,,3.650676E2,-3.623229E0,,,2.816686E1,-2.077231E1,,,8.193911E2,-1.392899E2
3.036367E0,,,3.748279E2,-3.833359E0,,,2.859381E1,-2.069648E1,,,8.196363E2,-1.389227E2
3.069733E0,,,3.660757E2,-3.185450E0,,,2.885271E1,-2.070425E1,,,8.200154E2,-1.390584E2
3.103100E0,,,3.662911E2,-3.343242E0,,,2.931577E1,-2.076423E1,,,8.203688E2,-1.392089E2
3.136467E0,,,3.758061E2,-3.417704E0,,,2.954052E1,-2.064472E1,,,8.206487E2,-1.388639E2
3.169833E0,,,3.668771E2,-2.845546E0,,,2.983974E1,-2.069148E1,,,8.210980E2,-1.390689E2
3.203200E0,,,3.671197E2,-2.847901E0,,,3.008090E1,-2.078984E1,,,8.213920E2,-1.392023E2
3.236567E0,,,3.673156E2,-3.271720E0,,,3.032508E1,-2.090707E1,,,8.215753E2,-1.392810E2
3.269933E0,,,3.672955E2,-2.919339E0,,,3.024878E1,-2.080431E1,,,8.214869E2,-1.392383E2
3.303300E0,,,3.673719E2,-3.446637E0,,,3.039905E1,-2.085742E1,,,8.214422E2,-1.392197E2
3.336667E0,,,3.673467E2,-3.652710E0,,,3.053981E1,-2.077991E1,,,8.214015E2,-1.392005E2
3.370033E0,,,3.673260E2,-3.471781E0,,,3.070101E1,-2.075668E1,,,8.216021E2,-1.392884E2
3.403400E0,6.943535E2,1.614571E1,3.672916E2,-3.293040E0,,,3.082676E1,-2.076024E1,,,8.215299E2,-1.392607E2
3.436767E0,7.028873E2,1.938497E1,3.768061E2,-3.305110E0,,,3.111899E1,-2.074000E1,,,8.217272E2,-1.389153E2
3.470133E0,7.057320E2,2.093522E1,3.680908E2,-2.894766E0,,,3.147867E1,-2.069382E1,,,8.220962E2,-1.390466E2
3.503500E0,7.039973E2,1.952333E1,3.682961E2,-3.019925E0,,,3.178577E1,-2.070384E1,,,8.224624E2,-1.391717E2
3.536867E0,6.976187E2,1.683884E1,3.688133E2,-2.725098E0,,,3.219154E1,-2.075631E1,,,8.227834E2,-1.388144E2
3.570233E0,6.868610E2,1.340560E1,3.690691E2,-3.016398E0,,,3.251619E1,-2.073274E1,,,8.232416E2,-1.390127E2
3.603600E0,,,3.688371E2,-2.744911E0,,,3.303319E1,-2.074253E1,,,8.235688E2,-1.391892E2
3.636967E0,,,3.683081E2,-3.046637E0,,,3.343325E1,-2.072199E1,,,8.238423E2,-1.388502E2
3.670333E0,,,3.666752E2,-6.611936E-1,,,3.383941E1,-2.072550E1,,,8.242635E2,-1.390739E2
3.703700E0,,,,,,,3.435331E1,-2.077481E1,,,8.247549E2,-1.387749E2
3.737067E0,,,,,,,3.491475E1,-2.073620E1,,,8.254267E2,-1.390294E2
3.770433E0,,,,,,,3.553075E1,-2.072735E1,,,8.258917E2,-1.388025E2
3.803800E0,,,,,,,3.597505E1,-2.071556E1,,,8.262280E2,-1.389969E2
3.837167E0,,,,,,,3.598468E1,-2.072991E1,,,8.262192E2,-1.390108E2
3.870533E0,,,,,,,3.588570E1,-2.071422E1,,,8.262113E2,-1.390232E2
3.903900E0,,,,,,,3.548695E1,-2.070643E1,,,8.258997E2,-1.388992E2
3.937267E0,,,,,,,3.479696E1,-2.071924E1,,,8.254574E2,-1.393204E2
3.970633E0,,,,,,,3.380712E1,-2.068809E1,-3.094944E2,-3.088641E1,8.243893E2,-1.392521E2
4.004000E0,,,,,,,3.281808E1,-2.069687E1,-3.107455E2,-3.094278E1,8.233456E2,-1.392091E2
4.037367E0,6.880100E2,1.341184E1,,,,,3.180823E1,-2.070592E1,-3.118388E2,-3.098462E1,8.225852E2,-1.393138E2
4.070733E0,6.977512E2,1.690755E1,,,,,3.098019E1,-2.069935E1,-3.126554E2,-3.091221E1,8.217735E2,-1.389268E2
4.104100E0,7.035927E2,2.067463E1,,,,,3.027238E1,-2.074208E1,-3.134443E2,-3.087206E1,8.211107E2,-1.391064E2
4.137467E0,7.037387E2,2.081316E1,,,,,2.965269E1,-2.065224E1,-3.139083E2,-3.100125E1,8.206782E2,-1.388717E2
4.170833E0,6.996595E2,1.869032E1,,,,,2.945365E1,-2.073132E1,-3.139427E2,-3.102479E1,8.207507E2,-1.389100E2
4.204200E0,6.908353E2,1.469151E1,,,,,2.953665E1,-2.073105E1,-3.138888E2,-3.100201E1,8.211015E2,-1.391418E2
